FACILITY_ID,LOOP_ID,EQUIPMENT_ID,CML_ID,INSPECTION_ID,STRATEGY_ID,DAMAGE_MECHANISM_ID,INSPECTION_STATUS,REMEDIATION_STATUS,INSPECTION_DATE,INSPECTION_REPORT_NUMBER,CML_TYPE,SCOPE_COMMENTS,PRELIMINARY_RECOMMENDATIONS,INSPECTION_SCOPE,WORK_ORDER,INSPECTOR_NAME,INPECTION_COMPANY,PHOTO,INSPECTION_COMMENTS,ERROR_CODE,COLOUR_CODE,RESPONSIBLE_SYSTEM,CORROSION_LEVEL,COMPLIANCE,SAMPLE_VALUE,NOMINAL_WALL_THICKNESS_MM,MANUAL_MIN_RWT,MIN_REMAINING_WALL_THICKNESS_MM,WALL_LOSS_MM,SERVICE_YEARS,CORROSION_RATE_SHORT_TERM_MM_YR,CORROSION_RATE_LONG_TERM_MM_YR,OPERATING_TEMPERATURE,COATING_CONDITION,INSULATION_CONDITION,INSULATION_TYPE,HEAT_TRACING,EXTERNAL_ENVIRONMENT,CUI_VALUE,PSV_ASSOC_EQUIP_HAZ_D_OR_E,PSV_CAN_OVER_PRESSURE,PSV_DESIGN_CASE,PSV_EQUIP_FAIL_REPORT_INCIDENT,PSV_COF,PSV_FAIL_TO_DANGER,PSV_NEW_APP_TYPE_SERVICE,PSV_FAIL_NOT_TO_DANGER,PSV_FAIL_LAST_THREE,PSV_POF,PSV_MAY_FAIL_IF_INTERVAL_INCREASED,PSV_INTVL_CHANGE_ALLOW,APPLIED_PSV_INSPECTION_INTERVAL,APPLIED_PSV_INSPECTION_INTERVAL_COMMENTS,GRID_MIN_RWT,AVERAGE_WT,COUNT_10_PERCENT_LOSS,COUNT_20_PERCENT_LOSS,COUNT_30_PERCENT_LOSS,COUNT_40_PERCENT_LOSS,COUNT_50_PERCENT_LOSS,COUNT_60_PERCENT_LOSS,COUNT_70_PERCENT_LOSS,COUNT_80_PERCENT_LOSS,COUNT_90_PERCENT_LOSS,COUNT_100_PERCENT_LOSS
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43125-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1841,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43125-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1842,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43125-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1843,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43125-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1844,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43125-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1845,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43125-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1846,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43125-01C02,7,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1847,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2029,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2030,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2031,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2032,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2033,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2034,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,7,1,Internal,"Internal Wall Loss",P,NULL,2009-04-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2035,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2036,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,9,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2037,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,10,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2038,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,11,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2039,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,12,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2040,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,13,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2041,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,7.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43131-01C02,14,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2042,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1876,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1877,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1878,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1879,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1880,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1881,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1882,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1883,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,9,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1884,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,10,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1885,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,200-FH-43135-01C02,11,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1886,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1069,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,18.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1070,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,21.125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1071,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,23.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1072,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,21.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1073,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,21.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1074,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1075,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,18.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1076,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,19.125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,9,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1077,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,18.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,10,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1078,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,18.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,11,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1079,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",UNDEFINED,200-PG-23006-09C02,12,1,Internal,"Internal Wall Loss",P,NULL,2008-12-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1080,NULL,04001,pink,NULL,NULL,NULL,NULL,18.3,19.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
